what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1362344736412
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1362344736428
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1362344736447
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1362344736447
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1362344736457
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1362344736473
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1362344736490
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1362344736495
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1362344736508
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1362344736515
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1362344736541
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1362344736571
started,bundle,com.altera.sbtgui.project,12.0.0.178,"com.altera.sbtgui.project",1362344736571
os,sysinfo,,,"win32",1362344736576
arch,sysinfo,,,"x86",1362344736576
ws,sysinfo,,,"win32",1362344736576
locale,sysinfo,,,"en_GB",1362344736576
processors,sysinfo,,,"8",1362344736576
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1362344736576
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1362344736576
java.specification.name,sysinfo,,,"Java Platform API Specification",1362344736576
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1362344736576
java.specification.version,sysinfo,,,"1.6",1362344736576
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1362344736576
java.version,sysinfo,,,"1.6.0_23",1362344736576
java.vm.info,sysinfo,,,"mixed mode",1362344736576
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1362344736576
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1362344736576
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1362344736576
java.vm.specification.version,sysinfo,,,"1.0",1362344736576
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1362344736576
java.vm.version,sysinfo,,,"19.0-b09",1362344736576
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1362344736894
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1362344736925
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1362344736960
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1362344737172
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1362344737234
started,bundle,com.altera.sbtgui.integration,12.0.0.178,"com.altera.sbtgui.integration",1362344737347
started,bundle,com.altera.systemconsole,12.0.0.178,"com.altera.systemconsole",1362344737358
started,bundle,com.altera.utilities,12.0.0.178,"com.altera.utilities",1362344737465
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.178,"com.altera.systemconsole.designs.plugin",1362344737474
started,bundle,com.altera.systemconsole.scripting,12.0.0.178,"com.altera.systemconsole.scripting",1362344737690
started,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1362344738412
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1362344744603
started,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1362344744618
opened,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362344766878
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1362344767300
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1362344767361
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1362344767378
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1362344767379
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1362344767416
started,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.178,"com.altera.debug.cdi.gdb.plugin",1362344775383
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1362344783437
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362344783462
started,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1362344783673
opened,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1362344783782
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362345061247
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362345457719
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362345457785
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362345459140
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362345466054
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362345466756
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362345467289
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362345468934
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362345470160
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362345521064
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362345521535
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362345522888
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362345569890
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1362345569977
error,log,,,"Internal Error",1362345570079
closed,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1362345570355
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362345570958
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362345572331
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362345573741
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362345577788
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362345578907
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362345579210
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362345579282
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362345588282
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362345588717
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362345611311
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362345617637
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362345627248
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362345735638
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362345735746
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362345738649
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362345741948
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362345744567
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362345803343
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362345813978
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362345818426
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1362345818532
error,log,,,"Internal Error",1362345818616
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362345819259
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1362345823529
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362345827726
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362345858354
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362345864780
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362345864783
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1362345873884
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362345874070
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362345943868
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362345948368
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1362345948482
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362345949069
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1362345968855
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362346014942
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362346021298
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362346030371
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362346114422
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362346114545
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362346153642
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362346154386
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362346164803
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362346166957
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1362346167059
error,log,,,"Internal Error",1362346167155
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362346168495
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1362346173299
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362346205723
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362346212013
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362346221658
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362346225939
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362346230619
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362346231652
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362346232900
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362346232990
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362346233766
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362346286794
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362346308335
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362346309223
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362346309865
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362346322486
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362346334792
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362346336313
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1362346336403
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362346337639
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1362346344815
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362346379788
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362346386155
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362346395224
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362346408249
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362346408357
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362346427635
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362346700083
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362346700719
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362346701080
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362347265661
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362347267078
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1362347267154
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362347269223
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362347269273
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362347272792
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362347323530
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362350891425
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362351141518
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362351142345
