what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362435011615
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435017196
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435018203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435019734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435029296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435034719
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435072224
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362435074661
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1362435074764
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362435075327
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1362435081529
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435083651
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435092243
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362435093781
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362435100146
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362435108974
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362435109083
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362435113804
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362435115129
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362435115238
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362435117289
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435125487
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435129223
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435133023
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435138700
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435139370
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435140018
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362435141837
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1362435141927
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362435143123
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1362435148090
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435150272
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362435161061
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435162507
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362435162526
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362435166536
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362435168415
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362435169194
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1362435176035
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362435176405
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362435179366
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362435179489
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362435179975
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435191844
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435195070
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435196408
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435198499
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435200289
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435201436
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435204393
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435209512
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362435211575
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1362435211698
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362435213759
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1362435217923
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435220573
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435228152
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362435230183
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362435236331
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362435245172
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362435252008
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362435252116
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362435253050
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435273779
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435277082
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435279187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435280685
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435282805
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435293821
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362435295913
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1362435295998
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362435297930
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1362435304066
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362435317290
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362435323497
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362435328692
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1362435332339
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362435332741
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362435334053
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362435334167
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435334886
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435384106
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362435385060
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435402701
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435406270
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435407043
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435450342
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362435451097
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362435452424
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1362435452532
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362435453052
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435457707
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435467131
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435487162
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435488314
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435488847
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435535104
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1362435537049
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1362435537848
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1362435709719
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1362435711218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435719627
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435720806
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1362435722340
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435732471
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362435734008
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435736826
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362435736835
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362435751897
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362435752010
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362435758533
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1362435758685
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362435759726
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362435759842
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362435776835
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435835244
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435837063
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435837885
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435839179
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435841797
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435843078
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362435850076
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362435850190
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362435851749
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362435852901
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362435855791
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1362435872733
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435873136
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435881195
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1362435884633
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1362435888105
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362435889980
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1362435890063
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362435902544
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362435907332
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362435914666
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362435929596
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362435929683
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362435931177
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362435933785
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362435934706
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362435935544
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362435936353
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362435937169
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362435939764
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362435981583
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1362435981709
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435984104
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362435985121
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362435991407
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362435995173
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362436001394
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362436003555
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1362436010203
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362436010625
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362436012264
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362436012367
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362436013780
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362436015960
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362436018416
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362436019848
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362436028641
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1362436037620
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1362436040174
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362436045379
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1362436045490
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362436048170
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362436061297
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362436067383
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362436076705
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362436098595
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362436098730
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362436100584
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1362436107586
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362436108544
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1362436136918
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362436183225
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362436184975
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362436185240
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362437321439
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362437325288
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362437337386
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362437340168
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362437912038
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362437912550
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362440935572
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362440936700
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362440937730
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362440937944
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1362440938880
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.178,"com.altera.debug.cdi.gdb.plugin",1362440938880
stopped,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1362440938880
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1362440938880
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1362440938893
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1362440938896
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1362440938896
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1362440938896
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1362440938899
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1362440938899
stopped,bundle,com.altera.sbtgui.ui,12.0.0.178,"com.altera.sbtgui.ui",1362440938910
stopped,bundle,com.altera.sbtgui.project,12.0.0.178,"com.altera.sbtgui.project",1362440938910
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1362440938910
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1362440938910
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1362440938912
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1362440938912
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1362440938913
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1362440938927
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1362440938927
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1362440938927
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1362440938927
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1362440938927
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1362440938927
stopped,bundle,com.altera.sbtgui.flash.plugin,12.0.0.178,"com.altera.sbtgui.flash.plugin",1362440938931
stopped,bundle,com.altera.sbtgui.gprof,12.0.0.178,"com.altera.sbtgui.gprof",1362440938967
stopped,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1362440938967
stopped,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1362440938967
stopped,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1362440938967
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1362440938982
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1362440939000
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1362440939003
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1362440939003
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1362440939003
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1362440939003
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1362440939003
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1362440939004
